over,runs,wickets
1,3,0
2,10,0
3,2,0
4,5,0
5,3,0
6,4,0
7,3,0
8,15,0
9,4,0
10,8,0
11,8,0
12,4,0
13,4,0
14,17,0
15,12,0
16,10,0
17,14,0
18,5,0
19,15,0
20,19,0
