bowler,overs,maidens,runs,wickets,economy
Bhuvneshwar,4,0,12,2,3.0
Cummins,4,0,47,1,11.8
Shahbaz Ahmed,2,0,9,0,4.5
V Viyaskanth,4,0,27,0,6.8
Jaydev Unadkat,2,0,19,0,9.5
T Natarajan,4,0,50,0,12.5
