over,runs,wickets
1,9,0
2,8,0
3,6,0
4,12,0
5,5,0
6,10,0
7,8,0
8,7,0
9,6,0
10,7,0
11,16,0
12,5,0
13,21,0
14,11,0
15,14,0
16,7,0
17,14,0
18,12,0
19,27,0
20,9,0
