batter,runs,balls,fours,sixes,strike_rate,dismissal
Mehboob Ali,93,37,10,8,251.35,c Philip Raikes b Kieron Ferrary
Zeeshan Khan,4,10,0,0,40.0,c Chris Pyle b Samarth Bodha
Priyan Pushparajan,17,14,1,1,121.43,st Chris Pyle b Iain Latin
Jaspal Singh,18,14,3,0,128.57,not out
Flynn Zahra,3,4,0,0,75.0,not out
