over,runs,wickets
1,17,0
2,10,0
3,11,0
4,10,0
5,5,0
6,17,0
7,9,0
8,13,0
9,15,0
10,15,0
11,8,0
12,15,0
13,12,0
14,7,0
15,14,0
16,5,0
17,7,0
18,16,0
19,13,0
20,8,0
