bowler,overs,maidens,runs,wickets,economy
Kenroy Nestor,4,0,42,1,10.5
Andrew Reyes,2,0,20,0,10.0
Kieron Ferrary,1,0,17,0,17.0
Joe Wilson,2,0,28,0,14.0
Samarth Bodha,3,0,35,1,11.7
Iain Latin,4,0,41,4,10.2
Louis Bruce,2,0,22,1,11.0
Kabir Mirpuri,2,0,20,1,10.0
