over,runs,wickets
1,10,0
2,2,0
3,7,0
4,23,0
5,3,0
6,5,0
7,3,0
8,1,0
9,7,0
10,8,0
11,9,0
12,6,0
13,2,0
14,9,0
15,7,0
16,7,0
17,12,0
18,2,0
