bowler,overs,maidens,runs,wickets,economy
Balachandra Akhil,3.2,0,21,0,6.56
Anil Kumble,4.0,0,18,2,4.5
Jacques Kallis,2.0,0,16,0,8.0
Praveen Kumar,2.0,0,33,1,16.5
Zaheer Khan,3.0,0,37,0,12.33
Dale Steyn,4.0,0,26,1,6.5
