over,runs,wickets
1,7,0
2,3,0
3,8,0
4,19,0
5,13,0
6,5,0
7,9,0
8,8,0
9,9,0
10,5,0
11,13,0
12,11,0
13,3,0
14,5,0
15,3,0
16,12,0
17,9,0
18,5,0
19,14,0
20,4,0
