bowler,overs,maidens,runs,wickets,economy
Bhuvneshwar Kumar,4,0,23,4,5.8
Josh Hazlewood,4,0,33,1,8.2
Rasikh Salam Dar,4,0,42,1,10.5
Romario Shepherd,3,0,18,1,6.0
Krunal Pandya,3,0,26,0,8.7
Suyash Sharma,2,0,21,0,10.5
