bowler,overs,maidens,runs,wickets,economy
Kyle Mayers,1,0,7,0,7.0
Jaydev Unadkat,3,0,39,0,13.0
Krishnappa Gowtham,4,0,23,0,5.8
Avesh Khan,4,0,29,2,7.2
Mark Wood,4,0,14,5,3.5
Ravi Bishnoi,4,0,31,2,7.8
