bowler,overs,maidens,runs,wickets,economy
Stuart Binny,2,0,23,0,11.5
Kane Richardson,3,0,13,3,4.33
Harshal Patel,4,0,46,1,11.5
Shane Watson,4,0,31,2,7.75
Tabraiz Shamsi,4,0,36,1,9.0
Iqbal Abdulla,3,0,22,0,7.33
