Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
INDIAN PREMIER LEAGUE 2026,1-58,MI,T20,Mumbai,12 Apr 26,14.5,4,0
INDIAN PREMIER LEAGUE 2026,2-58,CSK,T20,Bengaluru,05 Apr 26,14.5,4,0
INDIAN PREMIER LEAGUE 2026,3-22,SRH,T20,Bengaluru,28 Mar 26,5.5,4,0
ICC MEN'S T20 WORLD CUP 2026,0-42,IND,T20I,Ahmedabad,08 Mar 26,14,3,0
ICC MEN'S T20 WORLD CUP 2026,1-25,CAN,T20I,Chennai,17 Feb 26,6.2,4,0
ICC MEN'S T20 WORLD CUP 2026,0-50,RSA,T20I,Ahmedabad,14 Feb 26,16.6,3,0
ICC MEN'S T20 WORLD CUP 2026,1-16,UAE,T20I,Chennai,10 Feb 26,8,2,0
ICC MEN'S T20 WORLD CUP 2026,1-30,AFG,T20I,Chennai,08 Feb 26,10,3,0
"NEW ZEALAND TOUR OF INDIA, 2026",1-53,IND,T20I,Thiruvananthapuram,31 Jan 26,13.2,4,0
"NEW ZEALAND TOUR OF INDIA, 2026",2-33,IND,T20I,Visakhapatnam,28 Jan 26,9.7,3.4,0
"NEW ZEALAND TOUR OF INDIA, 2026",0-38,IND,T20I,Guwahati,25 Jan 26,19,2,0
"NEW ZEALAND TOUR OF INDIA, 2026",1-38,IND,T20I,Raipur,23 Jan 26,9.5,4,0
"NEW ZEALAND TOUR OF INDIA, 2026",2-27,IND,T20I,Nagpur,21 Jan 26,6.7,4,0
"WEST INDIES TOUR OF NEW ZEALAND, 2025",4-86 & 5-42,WI,Test,Mount Maunganui,18 Dec 25,2.4 & 1.8,35 & 22.3,8 & 10
"WEST INDIES TOUR OF NEW ZEALAND, 2025",1-33 & 5-38,WI,Test,Wellington,10 Dec 25,1.7 & 2.2,19 & 17.2,5 & 4
"WEST INDIES TOUR OF NEW ZEALAND, 2025",5-34 & 3-122,WI,Test,Christchurch,02 Dec 25,1.9 & 2.8,17.4 & 43,7 & 10
"WEST INDIES TOUR OF NEW ZEALAND, 2025",2-27,WI,ODI,Hamilton,22 Nov 25,3.8,7,0
"WEST INDIES TOUR OF NEW ZEALAND, 2025",0-48,WI,ODI,Christchurch,16 Nov 25,5.3,9,2
"WEST INDIES TOUR OF NEW ZEALAND, 2025",4-35,WI,T20I,Dunedin,13 Nov 25,8.7,4,0
"WEST INDIES TOUR OF NEW ZEALAND, 2025",0-10,WI,T20I,Nelson,10 Nov 25,5,2,0
"WEST INDIES TOUR OF NEW ZEALAND, 2025",3-36,WI,T20I,Nelson,09 Nov 25,9,4,0
"WEST INDIES TOUR OF NEW ZEALAND, 2025",1-21,WI,T20I,Auckland,06 Nov 25,5.2,4,1
"WEST INDIES TOUR OF NEW ZEALAND, 2025",2-19,WI,T20I,Auckland,05 Nov 25,4.7,4,0
"ENGLAND TOUR OF NEW ZEALAND, 2025",3-56,ENG,ODI,Wellington,01 Nov 25,5.6,10,0
"ENGLAND TOUR OF NEW ZEALAND, 2025",1-16,ENG,ODI,Hamilton,29 Oct 25,2.6,6,2
"ENGLAND TOUR OF NEW ZEALAND, 2025",3-55,ENG,ODI,Mount Maunganui,26 Oct 25,9.1,6,0
"ENGLAND TOUR OF NEW ZEALAND, 2025",1-44,ENG,T20I,Christchurch,20 Oct 25,11,4,0
"ENGLAND TOUR OF NEW ZEALAND, 2025",1-45,ENG,T20I,Christchurch,18 Oct 25,11.2,4,0
"AUSTRALIA TOUR OF NEW ZEALAND, 2025",2-29,AUS,T20I,Mount Maunganui,04 Oct 25,7.2,4,0
"AUSTRALIA TOUR OF NEW ZEALAND, 2025",1-13,AUS,T20I,Mount Maunganui,03 Oct 25,13,1,0
"AUSTRALIA TOUR OF NEW ZEALAND, 2025",0-31,AUS,T20I,Mount Maunganui,01 Oct 25,10.3,3,0
"NEW ZEALAND TOUR OF ZIMBABWE, 2025",0-24 & 2-28,ZIM,Test,Bulawayo,07 Aug 25,2.4 & 3.9,10 & 7.1,0 & 2
"ZIMBABWE T20I TRI-SERIES, 2025",1-36,RSA,T20I,Harare,26 Jul 25,9,4,0
"ZIMBABWE T20I TRI-SERIES, 2025",2-33,RSA,T20I,Harare,22 Jul 25,8.2,4,0
"ZIMBABWE T20I TRI-SERIES, 2025",0-17,ZIM,T20I,Harare,18 Jul 25,5.6,3,0
"ZIMBABWE T20I TRI-SERIES, 2025",3-20,RSA,T20I,Harare,16 Jul 25,5,4,0
"PAKISTAN TOUR OF NEW ZEALAND, 2025",2-40,PAK,ODI,Mount Maunganui,05 Apr 25,5.7,7,0
"PAKISTAN TOUR OF NEW ZEALAND, 2025",3-35,PAK,ODI,Hamilton,02 Apr 25,4.3,8,1
"PAKISTAN TOUR OF NEW ZEALAND, 2025",2-57,PAK,ODI,Napier,29 Mar 25,6.3,9,0
"PAKISTAN TOUR OF NEW ZEALAND, 2025",2-18,PAK,T20I,Wellington,26 Mar 25,4.5,4,0
"PAKISTAN TOUR OF NEW ZEALAND, 2025",4-20,PAK,T20I,Mount Maunganui,23 Mar 25,5,4,0
"PAKISTAN TOUR OF NEW ZEALAND, 2025",1-37,PAK,T20I,Auckland,21 Mar 25,12.3,3,0
