over,runs,wickets
1,2,0
2,16,0
3,17,0
4,22,0
5,8,0
6,7,0
7,9,0
8,9,0
9,9,0
10,11,0
11,13,0
12,7,0
13,17,0
14,1,0
15,15,0
16,8,0
17,9,0
18,6,0
