Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
INDIAN PREMIER LEAGUE 2026,0-50,RCB,T20,Lucknow,07 May 26,12.5,4,0
INDIAN PREMIER LEAGUE 2026,0-56,RR,T20,Lucknow,22 Apr 26,14,4,0
INDIAN PREMIER LEAGUE 2025,0-60,PBKS,T20,Dharamsala,04 May 25,15,4,0
INDIAN PREMIER LEAGUE 2025,2-40,MI,T20,Mumbai,27 Apr 25,10,4,0
"BANGLADESH TOUR OF INDIA, 2024",2-32,BAN,T20I,Hyderabad,12 Oct 24,8,4,0
"BANGLADESH TOUR OF INDIA, 2024",1-30,BAN,T20I,Delhi,09 Oct 24,7.5,4,0
"BANGLADESH TOUR OF INDIA, 2024",1-21,BAN,T20I,Gwalior,06 Oct 24,5.2,4,1
INDIAN PREMIER LEAGUE 2024,1-31,MI,T20,Lucknow,30 Apr 24,10,3.1,0
INDIAN PREMIER LEAGUE 2024,0-13,GT,T20,Lucknow,07 Apr 24,13,1,0
INDIAN PREMIER LEAGUE 2024,3-14,RCB,T20,Bengaluru,02 Apr 24,3.5,4,0
INDIAN PREMIER LEAGUE 2024,3-27,PBKS,T20,Lucknow,30 Mar 24,6.7,4,0
