over,runs,wickets
1,10,0
2,18,0
3,16,0
4,5,0
5,4,0
6,8,0
7,4,0
8,6,0
9,4,0
10,5,0
11,5,0
12,14,0
13,4,0
14,6,0
15,7,0
16,10,0
17,7,0
18,1,0
19,12,0
20,13,0
