Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
INDIA IN AUSTRALIA T20I SERIES 2012,0-7,AUS,T20I,Melbourne,03 Feb 12,7,1,0
INDIA IN AUSTRALIA TEST SERIES 2011-12,0-3 & DNB,AUS,Test,Adelaide,24 Jan 12,3 & DNB,1 & DNB,0 & DNB
INDIA IN AUSTRALIA TEST SERIES 2011-12,0-23 & DNB,AUS,Test,Sydney,03 Jan 12,2.8 & DNB,8 & DNB,0 & DNB
WEST INDIES IN INDIA 2011,0-11,WI,ODI,Chennai,11 Dec 11,11,1,0
WEST INDIES IN INDIA 2011,0-9 & DNB,WI,Test,Mumbai,22 Nov 11,4.5 & DNB,2 & DNB,0 & DNB
ENGLAND IN INDIA 2011,1-13,ENG,T20I,Kolkata,29 Oct 11,5.4,2.4,0
ENGLAND IN INDIA 2011,0-14,ENG,ODI,Mumbai,23 Oct 11,3.5,4,0
ENGLAND IN INDIA 2011,1-20,ENG,ODI,Mohali,20 Oct 11,6.6,3,0
ENGLAND IN INDIA 2011,0-18,ENG,ODI,Delhi,17 Oct 11,3.6,5,0
ENGLAND IN INDIA 2011,0-11,ENG,ODI,Hyderabad,14 Oct 11,3.6,3,0
"INDIA IN ENGLAND, 2011",1-44,ENG,ODI,Cardiff,16 Sep 11,7.3,6,0
"INDIA IN ENGLAND, 2011",0-22,ENG,ODI,Southampton,06 Sep 11,7.3,3,0
"INDIA IN ENGLAND, 2011",1-22,ENG,T20I,Manchester,31 Aug 11,7.3,3,0
"INDIA IN WEST INDIES, 2011",0-13,WI,ODI,"Kingston, Jamaica",16 Jun 11,4.3,3,0
"INDIA IN WEST INDIES, 2011",0-7,WI,ODI,"North Sound, Antigua",11 Jun 11,7,1,0
"INDIA IN WEST INDIES, 2011",0-16,WI,ODI,"Port of Spain, Trinidad",06 Jun 11,5.3,3,1
INDIAN PREMIER LEAGUE 2011,0-19,CSK,T20,Mumbai,24 May 11,9.5,2,0
INDIAN PREMIER LEAGUE 2011,1-8,CSK,T20,Bengaluru,22 May 11,8,1,0
INDIAN PREMIER LEAGUE 2011,0-13,PBKS,T20,Dharamsala,17 May 11,13,1,0
INDIAN PREMIER LEAGUE 2011,0-14,KKR,T20,Bengaluru,14 May 11,14,1,0
INDIAN PREMIER LEAGUE 2011,0-17,RR,T20,Jaipur,11 May 11,5.6,3,0
INDIAN PREMIER LEAGUE 2011,0-7,PBKS,T20,Bengaluru,06 May 11,7,1,0
INDIAN PREMIER LEAGUE 2011,0-9,KKR,T20,Kolkata,22 Apr 11,9,1,0
INDIAN PREMIER LEAGUE 2011,0-23,CSK,T20,Chennai,16 Apr 11,7.6,3,0
INDIAN PREMIER LEAGUE 2011,0-15,MI,T20,Bengaluru,12 Apr 11,7.5,2,0
INDIAN PREMIER LEAGUE 2011,1-14,KTK,T20,Kochi,09 Apr 11,7,2,0
ICC WORLD CUP 2011,0-6,SL,ODI,Mumbai,02 Apr 11,6,1,0
ICC WORLD CUP 2011,0-6,AUS,ODI,Ahmedabad,24 Mar 11,6,1,0
"ASIA CUP, 2010",0-16,SL,ODI,Dambulla,24 Jun 10,5.3,3,0
INDIAN PREMIER LEAGUE 2010,0-10,MI,T20,Navi Mumbai,21 Apr 10,10,1,0
INDIAN PREMIER LEAGUE 2010,0-16,DCG,T20,Nagpur,12 Apr 10,8,2,0
INDIAN PREMIER LEAGUE 2010,0-23,PBKS,T20,Bengaluru,16 Mar 10,11.5,2,0
INDIAN PREMIER LEAGUE 2010,0-1,KKR,T20,Kolkata,14 Mar 10,5,0.2,0
"SOUTH AFRICA IN INDIA ODI SERIES, 2010",0-11,RSA,ODI,Ahmedabad,27 Feb 10,5.5,2,0
TRI-NATION TOURNAMENT IN BANGLADESH,0-12,SL,ODI,Dhaka,13 Jan 10,8.5,1.4,0
"ICC CHAMPIONS TROPHY, 2009",0-21,PAK,ODI,Centurion,26 Sep 09,7,3,0
INDIAN PREMIER LEAGUE 2009,0-25,DCG,T20,Centurion,21 May 09,8.3,3,0
INDIAN PREMIER LEAGUE 2009,0-12,DC,T20,Johannesburg,19 May 09,6,2,0
INDIAN PREMIER LEAGUE 2009,0-9,CSK,T20,Gqeberha,20 Apr 09,9,1,0
INDIAN PREMIER LEAGUE 2008,2-25,DCG,T20,Hyderabad,25 May 08,7.3,3.4,0
INDIAN PREMIER LEAGUE 2008,0-16,RR,T20,Jaipur,17 May 08,8,2,0
INDIAN PREMIER LEAGUE 2008,0-9,PBKS,T20,Mohali,12 May 08,9,1,0
INDIAN PREMIER LEAGUE 2008,0-11,DC,T20,Delhi,30 Apr 08,11,1,0
