Stat,Test,ODI,T20,IPL
Matches,123,311,125,277
Innings,11,50,13,26
Balls,175,662,152,251
Runs,84,680,204,368
Maidens,2,1,0,0
Wickets,0,5,4,4
Avg,0.0,136.0,51.0,92.0
Eco,2.88,6.16,8.05,8.8
SR,0.0,132.4,38.0,62.75
BBI,0/0,1/13,1/13,2/25
BBM,0/0,1/13,1/13,2/25
