bowler,overs,maidens,runs,wickets,economy
Ashok Dinda,3.0,0,18,1,6.0
Ashish Nehra,3.0,0,22,0,7.33
Marlon Samuels,3.4,0,27,0,7.94
Angelo Mathews,3.0,0,20,1,6.67
Jesse Ryder,2.0,0,12,0,6.0
Rahul Sharma,3.0,0,17,1,5.67
