bowler,overs,maidens,runs,wickets,economy
Umesh,3,0,22,2,7.3
Spencer Johnson,4,0,32,0,8.0
Rashid Khan,4,0,28,1,7.0
Mohit Sharma,3,0,34,0,11.3
Noor Ahmad,4,0,22,0,5.5
Darshan Nalkande,2,0,21,2,10.5
