batter,runs,balls,fours,sixes,strike_rate,dismissal
Rahul Dravid,18,20,2,0,90.0,c & b R Sharma
Shane Watson,12,14,0,1,85.71,c R Uthappa b A Thomas
Johan Botha,12,18,1,0,66.67,lbw b R Sharma
Ross Taylor,47,35,4,2,134.29,not out
Ajinkya Rahane,15,9,2,0,166.67,not out
Ashok Menaria,29,22,0,3,131.82,c A Thomas b R Sharma
