Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
"SOUTH AFRICA TOUR OF SRI LANKA, 2021",2-52,RSA,ODI,Colombo,04 Sep 21,7.4,7,0
"SOUTH AFRICA TOUR OF SRI LANKA, 2021",0-55,RSA,ODI,Colombo,02 Sep 21,7.8,7,0
"INDIA TOUR OF SRI LANKA, 2021",1-16,IND,T20I,Colombo,29 Jul 21,4,4,0
"INDIA TOUR OF SRI LANKA, 2021",1-23,IND,T20I,Colombo,28 Jul 21,5.7,4,0
"INDIA TOUR OF SRI LANKA, 2021",2-24,IND,T20I,Colombo,25 Jul 21,6,4,0
"INDIA TOUR OF SRI LANKA, 2021",2-55,IND,ODI,Colombo,23 Jul 21,6.7,8.1,0
"INDIA TOUR OF SRI LANKA, 2021",0-65,IND,ODI,Colombo,20 Jul 21,6.5,10,0
"INDIA TOUR OF SRI LANKA, 2021",0-42,IND,ODI,Colombo,18 Jul 21,6,7,0
"SRI LANKA TOUR OF ENGLAND, 2021",0-46,ENG,ODI,London,01 Jul 21,5.1,9,0
"SRI LANKA TOUR OF ENGLAND, 2021",3-50,ENG,ODI,Chester-le-Street,29 Jun 21,6.2,8,0
"SRI LANKA TOUR OF ENGLAND, 2021",4-17,ENG,T20I,Southampton,26 Jun 21,4.2,4,0
"SRI LANKA TOUR OF ENGLAND, 2021",1-29,ENG,T20I,Cardiff,24 Jun 21,7.2,4,0
"SRI LANKA TOUR OF ENGLAND, 2021",1-24,ENG,T20I,Cardiff,23 Jun 21,7.7,3.1,0
"SRI LANKA TOUR OF BANGLADESH, 2021",5-16,BAN,ODI,Dhaka,28 May 21,1.7,9,1
"SRI LANKA TOUR OF BANGLADESH, 2021",3-44,BAN,ODI,Dhaka,25 May 21,4.8,9.1,2
"SRI LANKA TOUR OF BANGLADESH, 2021",1-39,BAN,ODI,Dhaka,23 May 21,4.8,8,0
"SRI LANKA TOUR OF WEST INDIES, 2021",3-69 & 2-74,WI,Test,"North Sound, Antigua",29 Mar 21,3.2 & 4.1,21.1 & 18,4 & 0
"SRI LANKA TOUR OF WEST INDIES, 2021",2-71 & 0-44,WI,Test,"North Sound, Antigua",21 Mar 21,3.2 & 2.4,22 & 18,1 & 3
"SRI LANKA TOUR OF WEST INDIES, 2021",0-56,WI,ODI,"North Sound, Antigua",12 Mar 21,5.6,10,0
"SRI LANKA TOUR OF WEST INDIES, 2021",2-50,WI,ODI,"North Sound, Antigua",10 Mar 21,5,10,0
"SRI LANKA TOUR OF WEST INDIES, 2021",2-23,WI,T20I,Antigua,07 Mar 21,5.7,4,0
"SRI LANKA TOUR OF WEST INDIES, 2021",2-26,WI,T20I,Antigua,05 Mar 21,6.5,4,0
"SRI LANKA TOUR OF WEST INDIES, 2021",0-29,WI,T20I,Antigua,03 Mar 21,9.6,3,0
"SRI LANKA TOUR OF SOUTH AFRICA, 2020-21",1-53 & DNB,RSA,Test,Johannesburg,03 Jan 21,3.7 & DNB,14 & DNB,1 & DNB
"SRI LANKA TOUR OF AUSTRALIA, 2019",1-68 & DNB,AUS,Test,Brisbane,24 Jan 19,3.2 & DNB,21 & DNB,3 & DNB
"SRI LANKA TOUR OF NEW ZEALAND, 2018-19",0-55,NZ,ODI,Nelson,08 Jan 19,6.8,8,0
"SRI LANKA TOUR OF NEW ZEALAND, 2018-19",0-43 & 1-147,NZ,Test,Christchurch,26 Dec 18,5.3 & 4.9,8 & 30,1 & 5
"ENGLAND TOUR OF SRI LANKA, 2018",3-20,ENG,ODI,Colombo,23 Oct 18,3.3,6,0
