Stat,Test,ODI,T20,IPL
Matches,12,58,77,20
Innings,21,57,77,19
Balls,2022,2490,1680,384
Runs,1321,2279,2250,621
Maidens,28,18,1,0
Wickets,32,65,93,13
Avg,41.28,35.06,24.19,47.77
Eco,3.92,5.49,8.04,9.7
SR,63.19,38.31,18.06,29.54
BBI,5/47,5/16,5/24,2/17
BBM,9/115,5/16,5/24,2/17
