Stat,Test,ODI,T20,IPL
Matches,11,94,138,160
Innings,19,88,125,115
Balls,937,3460,2225,1752
Runs,528,3231,3093,2738
Maidens,19,16,5,0
Wickets,17,91,114,82
Avg,31.06,35.51,27.13,33.39
Eco,3.38,5.6,8.34,9.38
SR,55.12,38.02,19.52,21.37
BBI,5/28,4/24,4/16,5/36
BBM,6/50,4/24,4/16,5/36
