bowler,overs,maidens,runs,wickets,economy
Ashok Dinda,4.0,0,35,2,8.75
Bhuvneshwar Kumar,2.0,0,12,0,6.0
Kane Richardson,3.5,0,28,1,8.0
Ajantha Mendis,4.0,0,15,1,3.75
Yuvraj Singh,4.0,0,21,1,5.25
Parvez Rasool,1.0,0,5,0,5.0
