bowler,overs,maidens,runs,wickets,economy
Deepak Chahar,4.0,0,41,0,10.2
Tushar Deshpande,1.0,0,1,0,1.0
Moeen Ali,4.0,0,13,2,3.2
Maheesh Theekshana,4.0,0,37,2,9.2
Ravindra Jadeja,3.0,0,11,1,3.7
Matheesha Pathirana,3.2,0,22,2,6.6
