over,runs,wickets
1,5,0
2,1,0
3,10,0
4,3,0
5,6,0
6,6,0
7,3,0
8,4,0
9,4,0
10,2,0
11,4,0
12,4,0
13,5,0
14,5,0
15,11,0
16,10,0
17,15,0
18,7,0
19,20,0
20,0,0
