batter,runs,balls,fours,sixes,strike_rate,dismissal
Sourav Ganguly,10,12,2,0,83.33,lbw b Bollinger
Ajit Agarkar,9,5,2,0,180.0,not out
Brendon McCullum,0,4,0,0,0.0,c Muralitharan b Ashwin
Chris Gayle,7,4,0,1,175.0,st Dhoni b Ashwin
David Hussey,0,3,0,0,0.0,st Dhoni b Ashwin
Manoj Tiwary,27,31,2,0,87.1,c Vijay b Raina
Wriddhiman Saha,1,2,0,0,50.0,st Dhoni b Jakati
Laxmi Shukla,17,10,0,2,170.0,c Hayden b Bollinger
Angelo Mathews,48,48,3,2,100.0,c Hayden b Muralitharan
Iqbal Abdulla,0,1,0,0,0.0,not out
