bowler,overs,maidens,runs,wickets,economy
Salman Sharjeel,3,0,22,2,7.3
Ajin Soman,4,0,24,0,6.0
Imran Ameer,4,0,26,2,6.5
Priyan Pushparajan,4,0,28,0,7.0
Mehboob Ali,2,0,16,0,8.0
Adil Latheef,2,0,11,1,5.5
Muhammad Ajmal,1,0,17,0,17.0
