bowler,overs,maidens,runs,wickets,economy
Bhuvneshwar Kumar,4,0,18,3,4.5
Ashok Dinda,4,0,25,1,6.25
Angelo Mathews,4,0,29,0,7.25
Rahul Sharma,4,0,21,2,5.25
Mitchell Marsh,4,0,26,1,6.5
