bowler,overs,maidens,runs,wickets,economy
Morne Morkel,4,0,32,1,8.0
Irfan Pathan,3,1,26,1,8.67
Varun Aaron,4,0,36,1,9.0
Yogesh Nagar,1,0,16,0,16.0
Ajit Agarkar,4,0,47,2,11.75
James Hopes,4,0,43,1,10.75
