over,runs,wickets
1,3,0
2,1,0
3,1,0
4,2,0
5,5,0
6,11,0
7,4,0
8,4,0
9,5,0
10,5,0
11,4,0
12,4,0
13,3,0
14,3,0
15,3,0
16,5,0
17,4,0
18,9,0
19,4,0
20,5,0
