over,runs,wickets
1,7,0
2,4,0
3,9,0
4,11,0
5,14,0
6,12,0
7,4,0
8,17,0
9,16,0
10,10,0
11,12,0
12,5,0
13,10,0
14,10,0
15,14,0
16,15,0
17,4,0
18,5,0
19,8,0
20,18,0
