bowler,overs,maidens,runs,wickets,economy
Ishant Sharma,4,0,40,1,10.0
Axar Patel,4,0,26,1,6.5
Sandeep Lamichhane,3,0,36,0,12.0
Kagiso Rabada,4,0,31,2,7.8
Amit Mishra,4,0,29,2,7.2
Sherfane Rutherford,1,0,6,1,6.0
