over,runs,wickets
1,10,0
2,10,0
3,15,0
4,10,0
5,11,0
6,8,0
7,3,0
8,4,0
9,11,0
10,8,0
11,11,0
12,6,0
13,4,0
14,4,0
15,11,0
16,10,0
17,16,0
18,6,0
19,4,0
20,9,0
