over,runs,wickets
1,10,0
2,3,0
3,3,0
4,14,0
5,3,0
6,8,0
7,9,0
8,6,0
9,3,0
10,6,0
11,10,0
12,7,0
13,7,0
14,2,0
15,10,0
16,6,0
17,13,0
18,9,0
19,7,0
20,2,0
