bowler,overs,maidens,runs,wickets,economy
Yusuf Pathan,4,0,26,1,6.5
Sumit Narwal,3,0,49,0,16.33
Shaun Tait,4,0,22,2,5.5
Shane Warne,4,0,34,1,8.5
Siddharth Trivedi,4,0,18,0,4.5
Adam Voges,1,0,8,0,8.0
