Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
"SOUTH AFRICA TOUR OF PAKISTAN, 2025",0-14 & 0-14,RSA,Test,Lahore,12 Oct 25,3.5 & 2.3,4 & 6,2 & 0
UNITED ARAB EMIRATES T20I TRI-SERIES 2025,3-47,UAE,T20I,Sharjah,30 Aug 25,11.7,4,0
"PAKISTAN TOUR OF WEST INDIES, 2025",0-60,WI,ODI,"Tarouba, Trinidad",12 Aug 25,6,10,1
"PAKISTAN TOUR OF WEST INDIES, 2025",2-35,WI,ODI,"Tarouba, Trinidad",10 Aug 25,5.6,6.2,1
"PAKISTAN TOUR OF WEST INDIES, 2025",1-38,WI,T20I,"Lauderhill, Florida",04 Aug 25,12.6,3,0
"PAKISTAN TOUR OF WEST INDIES, 2025",0-48,WI,T20I,"Lauderhill, Florida",03 Aug 25,12,4,0
"BANGLADESH TOUR OF PAKISTAN, 2025",2-38,BAN,T20I,Lahore,01 Jun 25,9.5,4,0
"BANGLADESH TOUR OF PAKISTAN, 2025",1-21,BAN,T20I,Lahore,30 May 25,10.5,2,0
"BANGLADESH TOUR OF PAKISTAN, 2025",5-30,BAN,T20I,Lahore,28 May 25,9.3,3.2,0
"PAKISTAN TOUR OF IRELAND, 2024",0-42,IRE,T20I,Dublin,14 May 24,14,3,0
"PAKISTAN TOUR OF AUSTRALIA, 2023-24",0-53 & 0-15,AUS,Test,Sydney,03 Jan 24,2.5 & 3.7,21 & 4,6 & 0
"PAKISTAN TOUR OF AUSTRALIA, 2023-24",2-61 & 0-53,AUS,Test,Melbourne,26 Dec 23,2.6 & 3.1,23.5 & 17,7 & 2
ICC CRICKET WORLD CUP 2023,1-82,NZ,ODI,Bengaluru,04 Nov 23,8.2,10,0
ICC CRICKET WORLD CUP 2023,1-44,AFG,ODI,Chennai,23 Oct 23,4.4,10,1
ICC CRICKET WORLD CUP 2023,0-57,AUS,ODI,Bengaluru,20 Oct 23,7.1,8,0
ICC CRICKET WORLD CUP 2023,1-34,IND,ODI,Ahmedabad,14 Oct 23,5.6,6,0
ICC CRICKET WORLD CUP 2023,4-71,SL,ODI,Hyderabad,10 Oct 23,7.1,10,0
ICC CRICKET WORLD CUP 2023,2-33,NED,ODI,Hyderabad,06 Oct 23,4.7,7,1
