Stat,Test,ODI,T20,IPL
Matches,26,68,57,0
Innings,49,66,56,0
Balls,4493,3286,1155,0
Runs,2273,3179,1678,0
Maidens,171,18,5,0
Wickets,81,102,72,0
Avg,28.06,31.17,23.31,0.0
Eco,3.04,5.8,8.72,0
SR,55.47,32.22,16.04,0.0
BBI,5/27,5/34,5/30,-/-
BBM,10/114,5/34,5/30,-/-
