Stat,Test,ODI,T20,IPL
Matches,0,0,24,0
Innings,0,0,24,0
Runs,0,0,621,0
Balls,0,0,469,0
Highest,0,0,74,0
Average,0,0,28.23,0
SR,0,0,132.41,0
Not Out,0,0,2,0
Fours,0,0,57,0
Sixes,0,0,27,0
Ducks,0,0,0,0
