Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
INDIAN PREMIER LEAGUE 2026,0-49,DC,T20,Delhi,05 May 26,12.2,4,0
INDIAN PREMIER LEAGUE 2026,3-32,MI,T20,Chennai,02 May 26,8,4,0
INDIAN PREMIER LEAGUE 2026,0-16,GT,T20,Chennai,26 Apr 26,5.3,3,0
INDIAN PREMIER LEAGUE 2026,1-10,MI,T20,Mumbai,23 Apr 26,3.3,3,0
INDIAN PREMIER LEAGUE 2026,3-22,SRH,T20,Hyderabad,18 Apr 26,7.3,3,0
INDIAN PREMIER LEAGUE 2026,2-32,KKR,T20,Chennai,14 Apr 26,8,4,0
INDIAN PREMIER LEAGUE 2026,3-35,DC,T20,Chennai,11 Apr 26,8.7,4,0
INDIAN PREMIER LEAGUE 2026,1-52,RCB,T20,Bengaluru,05 Apr 26,13,4,0
INDIAN PREMIER LEAGUE 2026,2-43,PBKS,T20,Chennai,03 Apr 26,12.6,3.4,0
INDIAN PREMIER LEAGUE 2026,2-27,RR,T20,Guwahati,30 Mar 26,9,3,0
"INDIA TOUR OF ENGLAND, 2025",1-89 & DNB,ENG,Test,Manchester,23 Jul 25,4.9 & DNB,18 & DNB,1 & DNB
INDIAN PREMIER LEAGUE 2025,3-13,GT,T20,Ahmedabad,25 May 25,5.6,2.3,0
INDIAN PREMIER LEAGUE 2025,1-21,RR,T20,Delhi,20 May 25,7,3,0
INDIAN PREMIER LEAGUE 2025,1-38,KKR,T20,Kolkata,07 May 25,12.6,3,0
INDIAN PREMIER LEAGUE 2025,0-25,RCB,T20,Bengaluru,03 May 25,8.3,3,0
INDIAN PREMIER LEAGUE 2025,0-20,PBKS,T20,Chennai,30 Apr 25,10,2,0
INDIAN PREMIER LEAGUE 2025,1-16,SRH,T20,Chennai,25 Apr 25,5.3,3,0
INDIAN PREMIER LEAGUE 2025,1-20,LSG,T20,Lucknow,14 Apr 25,6.6,3,0
INDIAN PREMIER LEAGUE 2025,1-19,KKR,T20,Chennai,11 Apr 25,9.5,2,0
INDIAN PREMIER LEAGUE 2024,0-48,LSG,T20,Mumbai,17 May 24,16,3,0
INDIAN PREMIER LEAGUE 2024,1-24,KKR,T20,Kolkata,11 May 24,8,3,0
INDIAN PREMIER LEAGUE 2024,1-42,SRH,T20,Mumbai,06 May 24,10.5,4,0
