batter,runs,balls,fours,sixes,strike_rate,dismissal
Conway,1,6,0,0,16.67,b Shami
Ruturaj Gaikwad,92,50,4,9,184.0,c Shubman Gill b Alzarri Joseph
Moeen,23,17,4,1,135.29,c W Saha b Rashid Khan
Stokes,7,6,1,0,116.67,c W Saha b Rashid Khan
Rayudu,12,12,0,1,100.0,b Joshua Little
Shivam Dube,19,18,0,1,105.56,c Rashid Khan b Shami
Ravindra Jadeja,1,2,0,0,50.0,c Vijay Shankar b Alzarri Joseph
Dhoni,14,7,1,1,200.0,not out
Santner,1,3,0,0,33.33,not out
