over,runs,wickets
1,7,0
2,8,0
3,6,0
4,10,0
5,8,0
6,11,0
7,12,0
8,8,0
9,15,0
10,6,0
11,7,0
12,5,0
13,12,0
14,11,0
15,8,0
16,15,0
17,16,0
18,11,0
19,8,0
20,12,0
