batter,runs,balls,fours,sixes,strike_rate,dismissal
Dwayne Smith,8,8,1,0,100.0,run out (A Mishra/Shami)
Ishan Kishan,34,25,5,1,136.0,c Zaheer b A Mishra
Raina,6,5,1,0,120.0,b Pat Cummins
Karthik,40,28,4,1,142.86,c CJ Anderson b C Brathwaite
Finch,69,39,6,4,176.92,b Shami
Ravindra Jadeja,13,7,2,0,185.71,not out
Faulkner,14,8,1,0,175.0,not out
