bowler,overs,maidens,runs,wickets,economy
Avinash Pai,2.0,0,15,0,7.5
Louis Bruce,3.0,0,14,1,4.7
Andrew Reyes,3.0,0,21,1,7.0
Iain Latin,3.0,0,29,0,9.7
Kieron Ferrary,2.0,0,8,0,4.0
Kabir Mirpuri,3.0,0,43,0,14.3
Joe Wilson,1.0,0,9,1,9.0
Samarth Bodha,0.2,0,6,0,18.0
