over,runs,wickets
1,1,0
2,7,0
3,14,0
4,4,0
5,3,0
6,3,0
7,9,0
8,11,0
9,10,0
10,8,0
11,3,0
12,10,0
13,6,0
14,21,0
15,10,0
16,12,0
17,9,0
18,6,0
