over,runs,wickets
1,10,0
2,11,0
3,13,0
4,17,0
5,17,0
6,14,0
7,5,0
8,14,0
9,16,0
10,6,0
11,11,0
12,16,0
13,16,0
14,4,0
15,21,0
16,8,0
