over,runs,wickets
1,9,0
2,9,0
3,3,0
4,5,0
5,2,0
6,6,0
7,6,0
8,2,0
9,8,0
10,9,0
11,6,0
12,1,0
13,8,0
14,12,0
15,10,0
16,2,0
17,5,0
18,10,0
19,8,0
20,2,0
