bowler,overs,maidens,runs,wickets,economy
Irfan Pathan,4.0,0,27,2,6.75
Morne Morkel,4.0,0,18,3,4.5
Umesh Yadav,3.0,0,28,0,9.33
Ajit Agarkar,4.0,0,23,2,5.75
Roelof van der Merwe,3.5,0,20,3,5.71
