bowler,overs,maidens,runs,wickets,economy
Deepak Chahar,2.1,0,19,0,8.8
Shardul Thakur,4.0,0,38,0,9.5
Shane Watson,4.0,0,41,0,10.2
Harbhajan Singh,3.5,0,20,1,5.2
Imran Tahir,2.4,0,26,0,9.8
Dwayne Bravo,3.0,0,21,1,7.0
