bowler,overs,maidens,runs,wickets,economy
Umesh,4.0,1,23,4,5.8
Southee,4.0,0,36,2,9.0
Shivam Mavi,2.0,0,39,1,19.5
Chakaravarthy,4.0,0,14,0,3.5
Narine,4.0,0,23,1,5.8
Russell,0.2,0,0,1,0.0
