bowler,overs,maidens,runs,wickets,economy
Shardul Thakur,4.0,0,56,0,14.0
Akash Deep,1.0,0,13,0,13.0
Digvesh Singh Rathi,4.0,0,23,1,5.8
Avesh Khan,3.3,0,32,1,9.1
Ravi Bishnoi,3.0,0,18,2,6.0
Aiden Markram,4.0,0,25,1,6.2
