Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
"NEW ZEALAND TOUR OF WEST INDIES, 2022",0-6,NZ,ODI,"Bridgetown, Barbados",21 Aug 22,60,0.1,0
"INDIA TOUR OF WEST INDIES, 2022",0-23,IND,ODI,"Port of Spain, Trinidad",22 Jul 22,11.5,2,0
"BANGLADESH TOUR OF WEST INDIES, 2022",1-38,BAN,ODI,Guyana,16 Jul 22,6,6.3,0
"BANGLADESH TOUR OF WEST INDIES, 2022",0-14,BAN,ODI,Guyana,13 Jul 22,7,2,0
"BANGLADESH TOUR OF WEST INDIES, 2022",1-39,BAN,ODI,Guyana,10 Jul 22,5.5,7,0
"WEST INDIES TOUR OF PAKISTAN, 2021-22",4-48,PAK,ODI,Multan,12 Jun 22,4.8,10,0
"AUSTRALIA TOUR OF WEST INDIES, 2021",0-6,AUS,ODI,"Bridgetown, Barbados",26 Jul 21,20,0.3,0
