Stat,Test,ODI,T20,IPL
Matches,0,61,106,100
Innings,0,7,0,0
Balls,0,169,0,0
Runs,0,174,0,0
Maidens,0,0,0,0
Wickets,0,6,0,0
Avg,0.0,29.0,0.0,0.0
Eco,0,6.18,0,0
SR,0.0,28.17,0.0,0.0
BBI,-/-,4/48,-/-,-/-
BBM,-/-,4/48,-/-,-/-
