bowler,overs,maidens,runs,wickets,economy
Prasidh Krishna,4,0,42,0,10.5
Lockie Ferguson,4,0,42,1,10.5
Andre Russell,3,0,21,2,7.0
Kuldeep Yadav,4,0,32,0,8.0
Sunil Narine,2,0,26,0,13.0
Piyush Chawla,3,0,26,1,8.7
