bowler,overs,maidens,runs,wickets,economy
Shahbaz Nadeem,3,0,23,2,7.67
Chris Morris,4,0,32,1,8.0
Zaheer Khan,4,0,27,1,6.75
Mohammed Shami,4,0,31,1,7.75
Amit Mishra,3,0,19,1,6.33
Jean-Paul Duminy,2,0,14,0,7.0
