bowler,overs,maidens,runs,wickets,economy
Deepak Chahar,3,0,32,0,10.7
Sam Curran,4,0,24,2,6.0
Shardul Thakur,3,0,20,1,6.7
Ravindra Jadeja,4,0,28,2,7.0
Dwayne Bravo,3,0,28,1,9.3
Moeen Ali,3,0,7,3,2.3
