batter,runs,balls,fours,sixes,strike_rate,dismissal
Jos Buttler,49,35,5,2,140.0,b Ravindra Jadeja
Manan Vohra,14,11,1,1,127.27,c Ravindra Jadeja b Sam Curran
Sanju Samson,1,5,0,0,20.0,c DJ Bravo b Sam Curran
Shivam Dube,17,20,2,0,85.0,lbw b Ravindra Jadeja
David Miller,2,5,0,0,40.0,lbw b Moeen
Riyan Parag,3,7,0,0,42.86,c Ravindra Jadeja b Moeen
Rahul Tewatia,20,15,0,2,133.33,c Ruturaj Gaikwad b DJ Bravo
Chris Morris,0,2,0,0,0.0,c Ravindra Jadeja b Moeen
Jaydev Unadkat,24,17,2,1,141.18,c Ravindra Jadeja b Thakur
Mustafizur Rahman,0,4,0,0,0.0,not out
