bowler,overs,maidens,runs,wickets,economy
Yuvraj Singh,1,0,14,0,14.0
Ramesh Powar,3,0,20,0,6.67
S Sreesanth,4,0,20,2,5.0
Irfan Pathan,4,0,22,2,5.5
Wilkin Mota,1,0,6,1,6.0
Piyush Chawla,3,1,16,0,5.33
Brett Lee,4,1,15,3,3.75
