bowler,overs,maidens,runs,wickets,economy
Aisya Eleesa,3.2,0,9,2,2.7
Nur Qalysha Noreffendi,4.0,0,8,2,2.0
Nur Dania Syuhada,4.0,0,18,1,4.5
Nurin Imanina,1.0,0,16,0,16.0
Mas Elysa Yasmin,4.0,0,17,2,4.2
Mahirah Izzati Ismail,2.0,0,16,0,8.0
