over,runs,wickets
1,1,0
2,0,0
3,3,0
4,1,0
5,6,0
6,4,0
7,4,0
8,3,0
9,9,0
10,16,0
11,5,0
12,9,0
13,6,0
14,7,0
15,3,0
16,2,0
17,3,0
18,3,0
19,0,0
