bowler,overs,maidens,runs,wickets,economy
Shubham Agarwal,4,0,42,1,10.5
Nathu Singh,2,0,7,1,3.5
Raina,1,0,6,0,6.0
Basil Thampi,4,0,44,0,11.0
Andrew Tye,4,0,35,2,8.8
Ravindra Jadeja,4,0,32,1,8.0
Dwayne Smith,1,0,18,1,18.0
