Stat,Test,ODI,T20,IPL
Matches,40,61,36,127
Innings,1,2,0,0
Balls,7,18,0,0
Runs,1,25,0,0
Maidens,0,0,0,0
Wickets,0,0,0,0
Avg,0.0,0.0,0.0,0.0
Eco,0.86,8.33,0,0
SR,0.0,0.0,0.0,0.0
BBI,0/1,0/11,-/-,-/-
BBM,0/1,0/11,-/-,-/-
