Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
"INDIA TOUR OF SRI LANKA, 2024",0-14,SL,ODI,Colombo,02 Aug 24,14,1,0
ICC CRICKET WORLD CUP 2023,0-11,NED,ODI,Bengaluru,12 Nov 23,5.5,2,0
"AUSTRALIA TOUR OF INDIA, 2023",DNB & 0-1,AUS,Test,Ahmedabad,09 Mar 23,DNB & 0.9,DNB & 1.1,DNB & 0
